CaseID,ActivityString,Duration,TimeSinceLastEvent,Timestamp,PlannedDuration,PlannedTimestamp,InstanceID,EndTimestamp,StartTime,FinishedActivity,PlannedEndTimestamp
1576,DH,742,742,1966,5160,6464,1577,5551,1224,H,12716
1576,D,1806,923,2889,1140,2355,1577,5551,1083,D,12716
1576,M,869,869,3758,1132,7596,1577,5551,2889,M,12716
1576,N,725,725,4483,90,7686,1577,5551,3758,N,12716
1576,O,896,896,5379,1250,8936,1577,5551,4483,O,12716
1576,P,172,172,5551,3780,12716,1577,5551,5379,P,12716
1577,AE,38,38,38,59,59,1578,10107,0,A,13297
1577,BE,110,110,148,150,209,1578,10107,38,B,13297
1577,CE,169,169,317,160,369,1578,10107,148,C,13297
1577,DE,1212,895,1212,1598,1598,1578,10107,0,E,13297
1577,DF,575,575,1787,240,1838,1578,10107,1212,F,13297
1577,DG,925,925,2712,835,2673,1578,10107,1787,G,13297
1577,DH,261,261,2973,3960,6633,1578,10107,2712,H,13297
1577,D,3753,1097,4070,4200,4569,1578,10107,317,D,13297
1577,M,1309,1309,5379,1414,8047,1578,10107,4070,M,13297
1577,N,297,297,5676,240,8287,1578,10107,5379,N,13297
1577,O,625,625,6301,1050,9337,1578,10107,5676,O,13297
1577,P,3806,3806,10107,3960,13297,1578,10107,6301,P,13297
1578,AEI,244,244,244,685,685,1579,35368,0,A,42539
1578,BEI,540,540,784,150,835,1579,35368,244,B,42539
1578,CEI,178,178,962,140,975,1579,35368,784,C,42539
1578,BEI,726,726,1688,730,1705,1579,35368,962,B,42539
1578,CEI,867,867,2555,775,2480,1579,35368,1688,C,42539
1578,DEI,262,262,2817,4230,6710,1579,35368,2555,D,42539
1578,EI,29197,26380,29197,30131,30131,1579,35368,0,I,42539
1578,EJ,957,957,30154,90,30221,1579,35368,29197,J,42539
1578,EK,30740,586,30740,31583,31583,1579,35368,0,E,42539
1578,FK,1185,599,31339,1430,31651,1579,35368,30154,K,42539
1578,FL,336,336,31675,3780,35431,1579,35368,31339,L,42539
1578,F,1806,871,32546,90,31673,1579,35368,30740,F,42539
1578,G,1313,1313,33859,1430,33103,1579,35368,32546,G,42539
1578,H,10,10,33869,3780,36883,1579,35368,33859,H,42539
1578,M,674,674,34543,1251,38134,1579,35368,33869,M,42539
1578,N,607,607,35150,90,38224,1579,35368,34543,N,42539
1578,O,173,173,35323,535,38759,1579,35368,35150,O,42539
1578,P,45,45,35368,3780,42539,1579,35368,35323,P,42539
1579,A,5389,5389,5389,7640,7640,1580,16967,0,A,17516
1579,B,2628,2628,8017,420,8060,1580,16967,5389,B,17516
1579,C,832,832,8849,1069,9129,1580,16967,8017,C,17516
1579,D,27,27,8876,356,9485,1580,16967,8849,D,17516
1579,M,510,510,9386,1216,10701,1580,16967,8876,M,17516
1579,N,738,738,10124,90,10791,1580,16967,9386,N,17516
1579,O,526,526,10650,880,11671,1580,16967,10124,O,17516
1579,N,474,474,11124,110,11781,1580,16967,10650,N,17516
1579,O,4343,4343,15467,2315,14096,1580,16967,11124,O,17516
1579,P,1500,1500,16967,3420,17516,1580,16967,15467,P,17516
1580,A,208,208,208,234,234,1581,8188,0,A,11074
1580,B,181,181,389,210,444,1581,8188,208,B,11074
1580,C,183,183,572,255,699,1581,8188,389,C,11074
1580,B,1463,1463,2035,1395,2094,1581,8188,572,B,11074
1580,C,676,676,2711,810,2904,1581,8188,2035,C,11074
1580,D,321,321,3032,5040,7944,1581,8188,2711,D,11074
1580,M,1202,1202,4234,1520,9464,1581,8188,3032,M,11074
1580,N,618,618,4852,360,9824,1581,8188,4234,N,11074
1580,O,734,734,5586,700,10524,1581,8188,4852,O,11074
1580,P,2602,2602,8188,550,11074,1581,8188,5586,P,11074
1581,AE,82,82,82,1011,1011,1582,10065,0,E,16371
1581,AF,1020,938,1020,2396,2396,1582,10065,0,A,16371
1581,BF,1118,180,1200,240,1251,1582,10065,82,F,16371
1581,BG,903,903,2103,1020,2271,1582,10065,1200,G,16371
1581,BH,214,214,2317,4680,6951,1582,10065,2103,H,16371
1581,B,1551,254,2571,240,2636,1582,10065,1020,B,16371
1581,C,841,841,3412,995,3631,1582,10065,2571,C,16371
1581,D,208,208,3620,4680,8311,1582,10065,3412,D,16371
1581,M,2142,2142,5762,2255,10566,1582,10065,3620,M,16371
1581,N,141,141,5903,90,10656,1582,10065,5762,N,16371
1581,O,443,443,6346,820,11476,1582,10065,5903,O,16371
1581,N,756,756,7102,375,11851,1582,10065,6346,N,16371
1581,O,473,473,7575,740,12591,1582,10065,7102,O,16371
1581,P,2490,2490,10065,3780,16371,1582,10065,7575,P,16371
1582,AEI,74,74,74,170,170,1583,38063,0,I,15811
1582,AEJ,185,185,259,150,320,1583,38063,74,J,15811
1582,AEK,42,42,301,110,430,1583,38063,259,K,15811
1582,AEJ,304,3,304,968,968,1583,38063,0,A,15811
1582,BEJ,450,447,751,375,805,1583,38063,301,J,15811
1582,BEK,754,307,1058,150,1118,1583,38063,304,B,15811
1582,CEK,1212,154,1212,1526,1526,1583,38063,0,E,15811
1582,CFK,192,38,1250,120,1238,1583,38063,1058,C,15811
1582,BFK,500,1,1251,465,1270,1583,38063,751,K,15811
1582,BFL,294,294,1545,5760,7030,1583,38063,1251,L,15811
1582,BF,554,221,1766,300,1826,1583,38063,1212,F,15811
1582,BG,637,637,2403,820,2646,1583,38063,1766,G,15811
1582,BF,1259,106,2509,1330,2568,1583,38063,1250,B,15811
1582,CF,607,501,3010,410,3056,1583,38063,2403,F,15811
1582,CG,561,60,3070,470,3038,1583,38063,2509,C,15811
1582,DG,512,452,3522,465,3521,1583,38063,3010,G,15811
1582,DH,4131,3679,7201,5760,8798,1583,38063,3070,D,15811
1582,H,31237,27558,34759,5760,9281,1583,38063,3522,H,15811
1582,M,482,482,35241,1035,10316,1583,38063,34759,M,15811
1582,N,663,663,35904,150,10466,1583,38063,35241,N,15811
1582,O,466,466,36370,315,10781,1583,38063,35904,O,15811
1582,N,530,530,36900,680,11461,1583,38063,36370,N,15811
1582,O,197,197,37097,120,11581,1583,38063,36900,O,15811
1582,P,966,966,38063,4230,15811,1583,38063,37097,P,15811
1583,AEI,118,118,118,407,407,1584,17368,0,E,18311
1583,AFI,514,514,632,270,677,1584,17368,118,F,18311
1583,AGI,667,35,667,458,458,1584,17368,0,I,18311
1583,AGJ,781,746,1413,878,1555,1584,17368,632,G,18311
1583,AHJ,791,45,1458,90,548,1584,17368,667,J,18311
1583,AHK,1760,302,1760,2810,2810,1584,17368,0,A,18311
1583,BHK,652,350,2110,1135,1683,1584,17368,1458,K,18311
1583,BHL,1247,550,2660,1217,2772,1584,17368,1413,H,18311
1583,BL,592,42,2702,3780,5463,1584,17368,2110,L,18311
1583,B,2130,1188,3890,1140,3950,1584,17368,1760,B,18311
1583,C,1035,1035,4925,985,4935,1584,17368,3890,C,18311
1583,B,2653,2653,7578,2700,7635,1584,17368,4925,B,18311
1583,C,819,819,8397,1382,9017,1584,17368,7578,C,18311
1583,D,1141,1141,9538,713,9730,1584,17368,8397,D,18311
1583,M,291,291,9829,2100,11830,1584,17368,9538,M,18311
1583,N,2001,2001,11830,240,12070,1584,17368,9829,N,18311
1583,O,996,996,12826,976,13046,1584,17368,11830,O,18311
1583,N,547,547,13373,495,13541,1584,17368,12826,N,18311
1583,O,906,906,14279,810,14351,1584,17368,13373,O,18311
1583,P,3089,3089,17368,3960,18311,1584,17368,14279,P,18311
1584,AEI,70,70,70,2535,2535,1585,12323,0,E,14628
1584,AFI,150,80,150,165,165,1585,12323,0,I,14628
1584,AFJ,259,259,409,300,465,1585,12323,150,J,14628
1584,AFK,337,337,746,845,1310,1585,12323,409,K,14628
1584,AFL,864,864,1610,1590,2900,1585,12323,746,L,14628
1584,AF,2169,559,2169,2268,2268,1585,12323,0,A,14628
1584,BF,140,140,2309,90,2358,1585,12323,2169,B,14628
1584,CF,2721,482,2791,300,2835,1585,12323,70,F,14628
1584,CG,617,135,2926,815,3173,1585,12323,2309,C,14628
1584,BG,730,595,3521,895,3730,1585,12323,2791,G,14628
1584,BH,274,274,3795,2700,6430,1585,12323,3521,H,14628
1584,B,1421,552,4347,1105,4278,1585,12323,2926,B,14628
1584,C,1312,1312,5659,1850,6128,1585,12323,4347,C,14628
1584,D,2203,2203,7862,3780,9908,1585,12323,5659,D,14628
1584,M,207,207,8069,675,10583,1585,12323,7862,M,14628
1584,N,725,725,8794,300,10883,1585,12323,8069,N,14628
1584,O,1007,1007,9801,925,11808,1585,12323,8794,O,14628
1584,P,2522,2522,12323,2820,14628,1585,12323,9801,P,14628
1585,A,204,204,204,1106,1106,1586,8503,0,A,15743
1585,B,1091,1091,1295,240,1346,1586,8503,204,B,15743
1585,C,918,918,2213,1020,2366,1586,8503,1295,C,15743
1585,D,300,300,2513,4680,7046,1586,8503,2213,D,15743
1585,M,3666,3666,6179,4012,11058,1586,8503,2513,M,15743
1585,N,719,719,6898,90,11148,1586,8503,6179,N,15743
1585,O,681,681,7579,815,11963,1586,8503,6898,O,15743
1585,P,924,924,8503,3780,15743,1586,8503,7579,P,15743
1586,A,4735,4735,4735,5332,5332,1587,17016,0,A,14188
1586,B,996,996,5731,420,5752,1587,17016,4735,B,14188
1586,C,1115,1115,6846,1259,7011,1587,17016,5731,C,14188
1586,D,1882,1882,8728,351,7362,1587,17016,6846,D,14188
1586,M,1943,1943,10671,4841,12203,1587,17016,8728,M,14188
1586,N,3368,3368,14039,420,12623,1587,17016,10671,N,14188
1586,O,956,956,14995,1015,13638,1587,17016,14039,O,14188
1586,P,2021,2021,17016,550,14188,1587,17016,14995,P,14188
1587,AE,56,56,56,997,997,1588,7130,0,E,12275
1587,AF,363,307,363,521,521,1588,7130,0,A,12275
1587,BF,204,204,567,240,761,1588,7130,363,B,12275
1587,CF,1128,617,1184,240,1237,1588,7130,56,F,12275
1587,CG,1512,895,2079,1680,2441,1588,7130,567,C,12275
1587,BG,1078,183,2262,1020,2257,1588,7130,1184,G,12275
1587,BH,142,142,2404,4680,6937,1588,7130,2262,H,12275
1587,B,2241,1916,4320,1926,4367,1588,7130,2079,B,12275
1587,C,1168,1168,5488,1240,5607,1588,7130,4320,C,12275
1587,D,300,300,5788,335,5942,1588,7130,5488,D,12275
1587,M,477,477,6265,648,7585,1588,7130,5788,M,12275
1587,N,201,201,6466,90,7675,1588,7130,6265,N,12275
1587,O,590,590,7056,820,8495,1588,7130,6466,O,12275
1587,P,74,74,7130,3780,12275,1588,7130,7056,P,12275
1588,AEI,83,83,83,773,773,1589,20006,0,E,24504
1588,AFI,385,302,385,908,908,1589,20006,0,I,24504
1588,AFJ,864,479,864,1241,1241,1589,20006,0,A,24504
1588,BFJ,876,95,959,240,1013,1589,20006,83,F,24504
1588,BGJ,694,120,1079,180,1088,1589,20006,385,J,24504
1588,BGK,168,48,1127,250,1263,1589,20006,959,G,24504
1588,BHK,638,375,1502,180,1421,1589,20006,864,B,24504
1588,CHK,941,518,2020,930,2018,1589,20006,1079,K,24504
1588,CHL,1281,388,2408,5250,6513,1589,20006,1127,H,24504
1588,CL,988,82,2490,920,2341,1589,20006,1502,C,24504
1588,DL,585,115,2605,550,2568,1589,20006,2020,L,24504
1588,D,284,169,2774,550,2891,1589,20006,2490,D,24504
1588,M,10011,10011,12785,10711,17224,1589,20006,2774,M,24504
1588,N,1076,1076,13861,420,17644,1589,20006,12785,N,24504
1588,O,1154,1154,15015,1205,18849,1589,20006,13861,O,24504
1588,N,2360,2360,17375,2325,21174,1589,20006,15015,N,24504
1588,O,2630,2630,20005,2568,23742,1589,20006,17375,O,24504
1588,P,1,1,20006,762,24504,1589,20006,20005,P,24504
1589,AE,81,81,81,814,814,1590,17453,0,A,25684
1589,BE,153,72,153,1069,1069,1590,17453,0,E,25684
1589,BF,925,853,1006,240,1054,1590,17453,81,B,25684
1589,CF,108,108,1114,295,1349,1590,17453,1006,C,25684
1589,DF,1096,135,1249,240,1309,1590,17453,153,F,25684
1589,DG,162,162,1411,395,1704,1590,17453,1249,G,25684
1589,DH,1275,1275,2686,9700,11404,1590,17453,1411,H,25684
1589,D,1668,96,2782,9700,11049,1590,17453,1114,D,25684
1589,M,200,200,2982,230,11634,1590,17453,2782,M,25684
1589,N,124,124,3106,270,11904,1590,17453,2982,N,25684
1589,O,3165,3165,6271,2910,14814,1590,17453,3106,O,25684
1589,N,9231,9231,15502,9370,24184,1590,17453,6271,N,25684
1589,O,983,983,16485,1150,25334,1590,17453,15502,O,25684
1589,P,968,968,17453,350,25684,1590,17453,16485,P,25684
1590,AE,113,113,113,790,790,1591,36349,0,E,14122
1590,AF,567,454,567,1608,1608,1591,36349,0,A,14122
1590,BF,774,320,887,150,940,1591,36349,113,F,14122
1590,BG,758,758,1645,165,1105,1591,36349,887,G,14122
1590,BH,1141,63,1708,150,1758,1591,36349,567,B,14122
1590,CH,769,769,2477,730,2488,1591,36349,1708,C,14122
1590,DH,981,149,2626,4200,5305,1591,36349,1645,H,14122
1590,D,1183,1034,3660,4200,6688,1591,36349,2477,D,14122
1590,M,589,589,4249,1144,7832,1591,36349,3660,M,14122
1590,N,588,588,4837,90,7922,1591,36349,4249,N,14122
1590,O,1061,1061,5898,1230,9152,1591,36349,4837,O,14122
1590,N,541,541,6439,375,9527,1591,36349,5898,N,14122
1590,O,510,510,6949,815,10342,1591,36349,6439,O,14122
1590,P,29400,29400,36349,3780,14122,1591,36349,6949,P,14122
1591,AE,208,208,208,200,200,1592,8926,0,A,12621
1591,BE,178,178,386,240,440,1592,8926,208,B,12621
1591,CE,156,156,542,420,860,1592,8926,386,C,12621
1591,BE,718,176,718,880,880,1592,8926,0,E,12621
1591,BF,302,302,1020,150,1030,1592,8926,718,F,12621
1591,BG,831,353,1373,555,1415,1592,8926,542,B,12621
1591,CG,139,139,1512,395,1810,1592,8926,1373,C,12621
1591,DG,691,199,1711,315,1345,1592,8926,1020,G,12621
1591,DF,296,296,2007,705,2050,1592,8926,1711,F,12621
1591,DG,110,110,2117,120,2170,1592,8926,2007,G,12621
1591,DH,1314,709,2826,3960,5770,1592,8926,1512,D,12621
1591,H,3730,3021,5847,4230,6400,1592,8926,2117,H,12621
1591,M,195,195,6042,851,7251,1592,8926,5847,M,12621
1591,N,756,756,6798,150,7401,1592,8926,6042,N,12621
1591,O,197,197,6995,130,7531,1592,8926,6798,O,12621
1591,N,208,208,7203,250,7781,1592,8926,6995,N,12621
1591,O,619,619,7822,610,8391,1592,8926,7203,O,12621
1591,P,1104,1104,8926,4230,12621,1592,8926,7822,P,12621
1592,A,1888,1888,1888,2519,2519,1593,7101,0,A,24358
1592,B,811,811,2699,240,2759,1593,7101,1888,B,24358
1592,C,146,146,2845,395,3154,1593,7101,2699,C,24358
1592,D,1545,1545,4390,9700,12854,1593,7101,2845,D,24358
1592,M,93,93,4483,739,13593,1593,7101,4390,M,24358
1592,N,1368,1368,5851,240,13833,1593,7101,4483,N,24358
1592,O,820,820,6671,825,14658,1593,7101,5851,O,24358
1592,P,430,430,7101,9700,24358,1593,7101,6671,P,24358
1593,AE,871,871,871,1679,1679,1594,12709,0,A,11619
1593,BE,1124,253,1124,2350,2350,1594,12709,0,E,11619
1593,BF,821,568,1692,90,1769,1594,12709,871,B,11619
1593,CF,611,611,2303,1105,2874,1594,12709,1692,C,11619
1593,DF,1505,326,2629,300,2650,1594,12709,1124,F,11619
1593,DG,850,850,3479,895,3545,1594,12709,2629,G,11619
1593,DH,1331,1331,4810,2760,6305,1594,12709,3479,H,11619
1593,D,4296,1789,6599,3780,6654,1594,12709,2303,D,11619
1593,M,350,350,6949,975,7629,1594,12709,6599,M,11619
1593,N,929,929,7878,300,7929,1594,12709,6949,N,11619
1593,O,962,962,8840,930,8859,1594,12709,7878,O,11619
1593,P,3869,3869,12709,2760,11619,1594,12709,8840,P,11619
1594,A,87,87,87,245,245,1595,5489,0,A,4018
1594,B,306,306,393,180,425,1595,5489,87,B,4018
1594,C,248,248,641,156,581,1595,5489,393,C,4018
1594,D,17,17,658,379,960,1595,5489,641,D,4018
1594,M,475,475,1133,1383,2343,1595,5489,658,M,4018
1594,N,1194,1194,2327,330,2673,1595,5489,1133,N,4018
1594,O,941,941,3268,995,3668,1595,5489,2327,O,4018
1594,P,2221,2221,5489,350,4018,1595,5489,3268,P,4018
1595,AEI,1,1,1,117,117,1596,17569,0,I,23757
1595,AEJ,34,33,34,187,187,1596,17569,0,A,23757
1595,BEJ,216,183,217,150,267,1596,17569,1,J,23757
1595,BEK,236,53,270,135,322,1596,17569,34,B,23757
1595,CEK,284,14,284,800,800,1596,17569,0,E,23757
1595,CFK,120,53,337,110,377,1596,17569,217,K,23757
1595,CFJ,836,769,1106,940,1262,1596,17569,270,C,23757
1595,DFJ,787,18,1124,760,1137,1596,17569,337,J,23757
1595,DFK,865,25,1149,360,1160,1596,17569,284,F,23757
1595,DGK,700,675,1824,690,1827,1596,17569,1124,K,23757
1595,DGL,794,119,1943,930,2090,1596,17569,1149,G,23757
1595,DHL,51,51,1994,1410,3500,1596,17569,1943,H,23757
1595,DL,441,271,2265,4230,6057,1596,17569,1824,L,23757
1595,D,1680,521,2786,6990,8252,1596,17569,1106,D,23757
1595,M,13052,13052,15838,13000,21252,1596,17569,2786,M,23757
1595,N,225,225,16063,300,21552,1596,17569,15838,N,23757
1595,O,899,899,16962,1005,22557,1596,17569,16063,O,23757
1595,P,607,607,17569,1200,23757,1596,17569,16962,P,23757
1596,AE,467,467,467,1226,1226,1597,5726,0,E,12422
1596,AF,1009,1009,1476,300,1526,1597,5726,467,F,12422
1596,AG,1559,83,1559,1886,1886,1597,5726,0,A,12422
1596,BG,360,360,1919,90,1976,1597,5726,1559,B,12422
1596,CG,749,306,2225,995,2521,1597,5726,1476,G,12422
1596,CH,752,446,2671,1130,3106,1597,5726,1919,C,12422
1596,DH,234,234,2905,3780,6886,1597,5726,2671,D,12422
1596,H,1067,387,3292,3960,6481,1597,5726,2225,H,12422
1596,M,516,516,3808,556,7442,1597,5726,3292,M,12422
1596,N,283,283,4091,240,7682,1597,5726,3808,N,12422
1596,O,989,989,5080,780,8462,1597,5726,4091,O,12422
1596,P,646,646,5726,3960,12422,1597,5726,5080,P,12422
1597,A,1546,1546,1546,2750,2750,1598,10133,0,A,15754
1597,B,1408,1408,2954,240,2990,1598,10133,1546,B,15754
1597,C,166,166,3120,295,3285,1598,10133,2954,C,15754
1597,B,629,629,3749,515,3800,1598,10133,3120,B,15754
1597,C,223,223,3972,295,4095,1598,10133,3749,C,15754
1597,D,3774,3774,7746,5160,9255,1598,10133,3972,D,15754
1597,M,937,937,8683,1389,10644,1598,10133,7746,M,15754
1597,N,484,484,9167,90,10734,1598,10133,8683,N,15754
1597,O,962,962,10129,1240,11974,1598,10133,9167,O,15754
1597,P,4,4,10133,3780,15754,1598,10133,10129,P,15754
1598,A,133,133,133,347,347,1599,13456,0,A,10893
1598,B,373,373,506,180,527,1599,13456,133,B,10893
1598,C,639,639,1145,683,1210,1599,13456,506,C,10893
1598,D,6882,6882,8027,4080,5290,1599,13456,1145,D,10893
1598,M,590,590,8617,3088,8378,1599,13456,8027,M,10893
1598,N,2876,2876,11493,420,8798,1599,13456,8617,N,10893
1598,O,792,792,12285,1046,9844,1599,13456,11493,O,10893
1598,P,1171,1171,13456,1049,10893,1599,13456,12285,P,10893
1599,AE,111,111,111,180,180,1600,17900,0,E,25110
1599,AF,254,143,254,838,838,1600,17900,0,A,25110
1599,BF,167,24,278,135,315,1600,17900,111,F,25110
1599,BG,782,758,1036,240,1078,1600,17900,254,B,25110
1599,CG,795,37,1073,930,1245,1600,17900,278,G,25110
1599,CH,298,298,1371,7050,8295,1600,17900,1073,H,25110
1599,C,617,282,1653,960,2038,1600,17900,1036,C,25110
1599,D,155,155,1808,3960,5998,1600,17900,1653,D,25110
1599,M,14348,14348,16156,14310,22605,1600,17900,1808,M,25110
1599,N,247,247,16403,300,22905,1600,17900,16156,N,25110
1599,O,864,864,17267,1005,23910,1600,17900,16403,O,25110
1599,P,633,633,17900,1200,25110,1600,17900,17267,P,25110
1600,AE,190,190,190,667,667,1601,17154,0,E,16627
1600,AF,948,758,948,4176,4176,1601,17154,0,A,16627
1600,BF,881,123,1071,420,1087,1601,17154,190,F,16627
1600,BG,841,841,1912,1069,2156,1601,17154,1071,G,16627
1600,BH,3958,2994,4906,780,4956,1601,17154,948,B,16627
1600,CH,925,925,5831,1124,6080,1601,17154,4906,C,16627
1600,DH,1276,1276,7107,356,6436,1601,17154,5831,D,16627
1600,H,6612,1417,8524,356,2512,1601,17154,1912,H,16627
1600,M,3128,3128,11652,3781,10217,1601,17154,8524,M,16627
1600,N,851,851,12503,240,10457,1601,17154,11652,N,16627
1600,O,755,755,13258,1015,11472,1601,17154,12503,O,16627
1600,N,1082,1082,14340,820,12292,1601,17154,13258,N,16627
1600,O,104,104,14444,2655,14947,1601,17154,14340,O,16627
1600,P,2710,2710,17154,1680,16627,1601,17154,14444,P,16627
1601,AEI,90,90,90,184,184,1602,19808,0,I,14565
1601,AEJ,204,204,294,180,364,1602,19808,90,J,14565
1601,AEK,491,197,491,1025,1025,1602,19808,0,A,14565
1601,BEK,507,310,801,840,1204,1602,19808,294,K,14565
1601,BEJ,742,432,1233,240,1265,1602,19808,491,B,14565
1601,CEJ,297,297,1530,400,1665,1602,19808,1233,C,14565
1601,BEJ,1536,6,1536,1776,1776,1602,19808,0,E,14565
1601,BFJ,609,609,2145,420,2196,1602,19808,1536,F,14565
1601,BGJ,932,932,3077,1069,3265,1602,19808,2145,G,14565
1601,BHJ,1586,39,3116,1500,3165,1602,19808,1530,B,14565
1601,CHJ,702,702,3818,970,4135,1602,19808,3116,C,14565
1601,DHJ,3828,811,4629,3475,4679,1602,19808,801,J,14565
1601,DHK,1677,866,5495,3960,8095,1602,19808,3818,D,14565
1601,HK,905,39,5534,1124,5803,1602,19808,4629,K,14565
1601,HL,5234,2777,8311,356,3621,1602,19808,3077,H,14565
1601,L,9382,6605,14916,356,6159,1602,19808,5534,L,14565
1601,M,1502,1502,16418,1695,9790,1602,19808,14916,M,14565
1601,N,216,216,16634,90,9880,1602,19808,16418,N,14565
1601,O,671,671,17305,905,10785,1602,19808,16634,O,14565
1601,P,2503,2503,19808,3780,14565,1602,19808,17305,P,14565
1602,AE,116,116,116,1505,1505,1603,6473,0,A,12642
1602,BE,1062,946,1062,1172,1172,1603,6473,0,E,12642
1602,BF,1419,473,1535,90,1595,1603,6473,116,B,12642
1602,CF,795,322,1857,90,1262,1603,6473,1062,F,12642
1602,CG,995,673,2530,1230,2825,1603,6473,1535,C,12642
1602,DG,118,118,2648,3780,6605,1603,6473,2530,D,12642
1602,G,971,180,2828,1310,2572,1603,6473,1857,G,12642
1602,H,76,76,2904,3780,6352,1603,6473,2828,H,12642
1602,M,850,850,3754,1367,7972,1603,6473,2904,M,12642
1602,N,548,548,4302,90,8062,1603,6473,3754,N,12642
1602,O,384,384,4686,800,8862,1603,6473,4302,O,12642
1602,P,1787,1787,6473,3780,12642,1603,6473,4686,P,12642
1603,AE,1562,1562,1562,1781,1781,1604,41798,0,E,49704
1603,AF,245,245,1807,90,1871,1604,41798,1562,F,49704
1603,AG,490,490,2297,880,2751,1604,41798,1807,G,49704
1603,AH,208,208,2505,3780,6531,1604,41798,2297,H,49704
1603,A,35570,33065,35570,36761,36761,1604,41798,0,A,49704
1603,B,1216,1216,36786,90,36851,1604,41798,35570,B,49704
1603,C,1370,1370,38156,1635,38486,1604,41798,36786,C,49704
1603,D,84,84,38240,3780,42266,1604,41798,38156,D,49704
1603,M,386,386,38626,683,42949,1604,41798,38240,M,49704
1603,N,560,560,39186,300,43249,1604,41798,38626,N,49704
1603,O,920,920,40106,1110,44359,1604,41798,39186,O,49704
1603,N,1138,1138,41244,995,45354,1604,41798,40106,N,49704
1603,O,286,286,41530,390,45744,1604,41798,41244,O,49704
1603,P,268,268,41798,3960,49704,1604,41798,41530,P,49704
1604,AE,1432,1432,1432,2560,2560,1605,23007,0,A,12657
1604,BE,1498,1498,2930,420,2980,1605,23007,1432,B,12657
1604,CE,2992,62,2992,3316,3316,1605,23007,0,E,12657
1604,CF,223,161,3153,310,3290,1605,23007,2930,C,12657
1604,BF,367,206,3359,90,3406,1605,23007,2992,F,12657
1604,BG,418,418,3777,820,4226,1605,23007,3359,G,12657
1604,BF,918,294,4071,790,4080,1605,23007,3153,B,12657
1604,CF,543,543,4614,535,4615,1605,23007,4071,C,12657
1604,DF,1086,249,4863,690,4916,1605,23007,3777,F,12657
1604,DG,822,822,5685,1275,6191,1605,23007,4863,G,12657
1604,DH,8315,7244,12929,2880,7495,1605,23007,4614,D,12657
1604,H,11932,4688,17617,3780,9971,1605,23007,5685,H,12657
1604,M,1666,1666,19283,1591,11562,1605,23007,17617,M,12657
1604,N,105,105,19388,240,11802,1605,23007,19283,N,12657
1604,O,368,368,19756,195,11997,1605,23007,19388,O,12657
1604,P,3251,3251,23007,660,12657,1605,23007,19756,P,12657
1605,AEI,1,1,1,602,602,1606,4186,0,I,10654
1605,AEJ,135,134,135,694,694,1606,4186,0,A,10654
1605,BEJ,548,413,548,648,648,1606,4186,0,E,10654
1605,BFJ,702,155,703,150,752,1606,4186,1,J,10654
1605,BFK,295,140,843,240,888,1606,4186,548,F,10654
1605,BGK,170,30,873,170,922,1606,4186,703,K,10654
1605,BGL,763,25,898,240,934,1606,4186,135,B,10654
1605,CGL,198,198,1096,215,1149,1606,4186,898,C,10654
1605,DGL,442,189,1285,740,1628,1606,4186,843,G,10654
1605,DHL,458,46,1331,4200,5122,1606,4186,873,L,10654
1605,DH,1600,1365,2696,4890,6039,1606,4186,1096,D,10654
1605,H,1835,424,3120,3960,5588,1606,4186,1285,H,10654
1605,M,24,24,3144,115,6154,1606,4186,3120,M,10654
1605,N,203,203,3347,150,6304,1606,4186,3144,N,10654
1605,O,101,101,3448,390,6694,1606,4186,3347,O,10654
1605,P,738,738,4186,3960,10654,1606,4186,3448,P,10654
1606,AE,312,312,312,374,374,1607,6777,0,A,11964
1606,BE,272,272,584,240,614,1607,6777,312,B,11964
1606,CE,754,170,754,1599,1599,1607,6777,0,E,11964
1606,CF,756,586,1340,1035,1649,1607,6777,584,C,11964
1606,DF,23,23,1363,3960,5609,1607,6777,1340,D,11964
1606,F,897,288,1651,90,1689,1607,6777,754,F,11964
1606,G,907,907,2558,1240,2929,1607,6777,1651,G,11964
1606,H,1524,1524,4082,3780,6709,1607,6777,2558,H,11964
1606,M,395,395,4477,590,7299,1607,6777,4082,M,11964
1606,N,226,226,4703,90,7389,1607,6777,4477,N,11964
1606,O,380,380,5083,795,8184,1607,6777,4703,O,11964
1606,P,1694,1694,6777,3780,11964,1607,6777,5083,P,11964
1607,AEI,290,290,290,2000,2000,1608,41444,0,A,48745
1607,BEI,1742,1452,1742,2002,2002,1608,41444,0,E,48745
1607,BFI,1663,211,1953,90,2090,1608,41444,290,B,48745
1607,CFI,299,88,2041,90,2092,1608,41444,1742,F,48745
1607,CGI,502,502,2543,880,2972,1608,41444,2041,G,48745
1607,CHI,200,200,2743,3780,6752,1608,41444,2543,H,48745
1607,CI,1151,361,3104,1365,3455,1608,41444,1953,C,48745
1607,DI,222,222,3326,3780,7235,1608,41444,3104,D,48745
1607,I,37026,33700,37026,37994,37994,1608,41444,0,I,48745
1607,J,992,992,38018,90,38084,1608,41444,37026,J,48745
1607,K,1024,1024,39042,1220,39304,1608,41444,38018,K,48745
1607,L,23,23,39065,3780,43084,1608,41444,39042,L,48745
1607,M,513,513,39578,991,44075,1608,41444,39065,M,48745
1607,N,505,505,40083,90,44165,1608,41444,39578,N,48745
1607,O,421,421,40504,800,44965,1608,41444,40083,O,48745
1607,P,940,940,41444,3780,48745,1608,41444,40504,P,48745
